RoadName,RouteType,RoadKey
CINDY LA,County,6388924781495471
WOLF DR,County,8247807513536173
UPPER ROCK CR,UNKNOWN,2460502375153967
MCMAHON RD,Other Public Roadway,6365843969356548
RAMP 8 FR IS 270 SB TO MD 118 WB,Ramp,2644123331736052
LINCOLNSHIRE DR,County,1132946020108835
WESTMORE RD,County,3048323751004379
MILLER AVE,County,6434964355271004
WEAVER ST,County,4794621936579416
KINGSLEY RD,County,632687541275939
CLAGETT FARM DR,County,9400908714033501
APPLEGRATHE WAY,UNKNOWN,8029246415437731
AMESFIELD CT,County,2377079760111272
TURKEY THICKET DRIVE,UNKNOWN,9221535426289431
PEBBLESTONE DR,County,4456326358800098
MONROE ST,County,3991231646177632
CREEK SHORE DR,County,5558216818653828
MD I270 S/B,UNKNOWN,843590419464466
OXBOW RD,County,6150329922147794
SILVER ASH CT,County,1468620714203773
HUNTERS CHASE LA,County,7887909352490439
W HUNTER RD,County,2510478264739976
GALENA RD,County,6274990815916147
LESTER ST,County,3676315603784043
DAHLONEGA RD,County,7011277398578174
GLENHAVEN DR,County,7021947396372947
CANTRELL RD,County,6489424178371086
DECEMBER WAY,UNKNOWN,9486272215956825
HAWKESBURY TERR,County,9588561473364489
CUSTER RD,County,9861892626614577
CLEARBROOK LA,County,7543795739408572
NATURE LA,Municipality,1515186279849145
HUTTON ST,Municipality,3754624076076688
PIERCE DR,County,5779706307711105
COLLINS AVE,County,625424724134603
ORIOLE PL,County,3850472872730773
CASTLE BLVD,UNKNOWN,4919969702552937
LYNCH ST,Municipality,3668095294795004
BUNYAN DR,UNKNOWN,4642045606428074
WHITEHALL RD,County,7644042520148453
DINO DR,County,1546698601807737
EAST FALKLAND LN,UNKNOWN,3573250595224959
BULLARD CIRCLE,Municipality,744022058341361
JANBEALL CT,County,9062763381626371
N MICA CT,County,3760885098205674
BALTO NATIONAL PIKE,Interstate (State),2240035635171819
LINDENWOOD DR,County,150495051594334
JOY LANE,UNKNOWN,7768797764531471
GLENSIDE DR,County,6122508558689870
BENSON TERR,County,4028626022192603
SMITH VILLAGE RD,County,6295506223378228
WINTERGREEN TERR,Municipality,6946186949630528
QUEENSGUARD RD,County,950965997846291
SNOWDEN FARM RD,UNKNOWN,8373280693023747
GRACE MAX ST,County,3766002503156830
CAMDEN CT,Municipality,177813850277980
22705 CLARKSBURG RD,UNKNOWN,919759943786623
INDUSTRIAL DR,County,8134325265467698
STABLE LA,County,4725802922996895
CLEMATIS DR,County,7918068927511617
BELLEHAVEN BLVD,County,2754891288591787
MAXWELL DR,County,1001687035901241
RAMP 2 FR MD 28 WB TO IS 270 NB,Ramp,4538941468410651
BRAEMAR CRESCENT WAY,County,3140500811471375
BELHAVEN RD,County,195928264735352
HIGH GABLES DR,UNKNOWN,1686340382481833
LENMOR AVE,Municipality,3460422839190696
KARA LA,County,37835509026805
SWAINS LOCK RD,County,4910076288423721
BALLET WAY,Other Public Roadway,1927240472612902
AUGUSTINE WAY,Other Public Roadway,8838508450589209
GREEN VALLEY RD,Maryland (State),3824935030595879
GREENWOOD AVE,Municipality,357468553546573
COBBLE CREEK CIR,County,5061286641927216
CARL ST,Municipality,7931199373209944
ISEN MANOR DR,County,5778069242847839
BANNISTER LA,County,9750030559154190
BOURDEAUX PLACE,County,2939242802863097
WHISPERWOOD LA,County,9338083545065245
ALDERTON RD,County,2179736262079148
OVER RIDGE RD,County,2772959989836682
CARRIAGE RD,County,5692780214879583
MEMORY LA,County,556879014294519
BLACK HILLS RD,County,4705024047789816
SYCAMORE FARM DR,County,3104816893837012
SYCAMORE AVE,Municipality,130382508369198
ALPENHORN WAY,County,1314182555186843
PITTMAN DR,Other Public Roadway,492420250303926
PHEASANT RUN DR,Municipality,2928211581564468
SKYMIST TERR,County,7893600525267514
SONOMA RD,County,9616276187637306
HILDEGARD LA,County,1680735120406438
RAMP 6 FR IS 495 EB TO MD 97 SB,Ramp,8338428248770299
CADBURY AVE,UNKNOWN,3918962893648859
BROOKMEAD DR,County,8013796520314287
WEST MONTGOMERY AVE,UNKNOWN,1787947365482857
RAMP 8 FR IS 495 SB TO CLARA BARTON PKWY,Ramp,6155801604854909
KERSTEN ST,Municipality,5069591543309310
SPRINGER RD,County,5357920420267615
LANCASTER DR,County,7903986085118148
WIND RIVER LA,Other Public Roadway,6980136953139598
MORNING LIGHT TERR,County,1839414379475240
WHEATON PLAZA RING RD CUT,UNKNOWN,7286111472422007
GLENPARK DR,County,8718105265087925
MORGAN DR,County,5330392176642469
CARMICHAEL AVE,County,72403724028318
OGDEN RD,County,3579425544158510
SADDLE RIDGE CIR,Municipality,9807255210373345
MEADOWBROOK LA,Other Public Roadway,7013060763683982
TEACHERS WAY,UNKNOWN,4804527792040885
BURDETTE FOREST RD,UNKNOWN,8609266972833819
TURLEY DR,County,4576460522613670
GLENEAGLES DR,UNKNOWN,7538250046735860
FARMVIEW LA,County,4160388021693961
TERRAPIN RD,County,3403402397010080
MAPLE AVE,County,878676610514502
CHALMERS RD,County,8242128514313318
HUGHES RD,Municipality,5618401311077963
BEACH DRIVE,UNKNOWN,9053378263656538
RIPLEY ST,County,2282260105975799
MORNING FIELD DR,County,3765223694401989
GREENVALE RD,County,9151100850458350
HILLTOP RD,County,8762959438548377
NORTHWOOD TERR,County,885052848224056
VILLA DR,County,8686575628729103
RESEARCH BLVD,UNKNOWN,4193077753267794
FEATHERSTONE ST,Municipality,323722594277250
LUZERNE AVE,County,3243709423991794
TWELVE OAKS DR,Municipality,8767433529291876
ROCTON AVE,County,7994367066477640
OLD GEORGETOWN ROAD,Maryland (State),2321146645129139
DUHART RD,County,1225141474215919
AGNEW DR,Municipality,5914564902451659
BROOKLAWN TERR,County,6094740360301775
SANDY LAKE DRIVE,UNKNOWN,5310779589243223
PINE RIDGE LN,UNKNOWN,9379403776737942
PARKLAWN TERR,Other Public Roadway,7082938818353062
HUNTLEY AVE,County,7287549614613842
CRIPPLEGATE RD,County,4366101218682795
MENLO AVE,County,7658008329846302
BUTLER RD,Other Public Roadway,341150456379169
DUNSTER LA,Municipality,6295212511305959
HAMMONTON PL,County,8171526047653772
W OLD BALTIMORE,UNKNOWN,3056598062510586
WINDING OAK DR,County,5297901201693654
BURDETTE RD,Municipality,6358654505232698
HUNTOVER DR,County,8400119187921374
MILESTONE CENTER DR,Other Public Roadway,3751219610547772
BOOKHAM LA,Municipality,7577761766827641
TWIN VALLEY LA,County,8774978174881105
PRATT PL,County,9586367974996108
LACKAWANNA ST,County,8446388749260163
MARLOW RD,County,993225002638191
CREEKSTONE CT,County,2238626597885745
LARCHMONT TERR,County,800533734385640
RAMP 4 FR WASHINGTONIAN BLVD TO IS370 EB,Ramp,3818767577006659
PINNEBERG AVE,Municipality,9222408853139491
WHEAT FALL DR,County,3344044038210685
ORANGE DR,County,9131872996994015
BLOSSOM LA,County,8562974905801039
HOUSTON AVE,Municipality,8866525985270877
STARKEY TERR,County,9850247199252689
WINDERMERE CIR,County,32766327076829
BROOKDALE RD,County,734579353595648
WOODSDALE DR,County,5877568909817105
FREDERICK PL,Municipality,9344936298510548
CARNEY ST,County,6333281169986910
CYNTHIA LA,County,4572925696413990
RESERVE CHAMPION DR,Municipality,1209840691430610
FREDERICK AVE #2,Municipality,4504978171597007
PURCHASE ST,Municipality,4634534175138573
MICHIGAN CT,County,4494055736944214
CONE LA,County,5118660473953483
WESLEY RD,Municipality,3372784974332774
YORK LA,County,7409222066624303
JASMINE DR,County,3902347210376926
LITTLEDALE RD,County,3719128803978465
MICHIGAN AVE,County,157596043805845
PETREL ST,UNKNOWN,7022291644549576
CHARLINE MANOR RD,County,7158549018014236
COUNTRY CLUB DR,County,5542212794028125
270 NB,UNKNOWN,9137942118819152
MT VERNON AVE,County,5091316833890308
FAROE PL,County,9595418789074652
HUCKBURN CT,County,5970004005968428
PALMIRA LA,County,5406454685627504
MILLWOOD RD,County,9010670545956526
POLARA PL,County,9536163852669980
I-270,UNKNOWN,6638564798359358
TREWORTHY RD,Municipality,4983640509396119
SANDERLING PL,County,2530825103875330
S/B I-270,UNKNOWN,3947064837732792
CENTERWAY CT,County,2209837526405886
MELWOOD RD,County,7500479291169104
COLESVILLE ROAD,UNKNOWN,2567590828414257
JAMES SPRING CT,Municipality,235669712025661
BOUNDARY ST,County,8830914123782538
LONGMEAD RD,County,3803965060558356
GLENBROOK PKWY,County,2894362658360147
LONG BRANCH PKWY,County,7268020092143252
TAPWOOD RD,County,2994286277035167
STIRRUP CT,County,5346900222377969
CAMELOT ST,County,9244720203224187
ATHANIA ST,County,6992948664107476
KITCHEN HOUSE WAY,Other Public Roadway,1924372461579674
AUGUSTA ST,County,9891311952413098
BEL PRE RD,UNKNOWN,3528771287769467
WOODCREST DR,County,9041148388186311
LAYHILL RD,UNKNOWN,5115572571370438
HAYWARD AVE,Municipality,8510136122628467
FERNDALE ST,County,9779717635858493
AVENLEIGH DR,County,7556637545445142
ROLLING GREEN WAY,County,1140752122828630
BLAIR MILL WAY,UNKNOWN,2417558455551736
ELNORA ST,County,3382205248167987
COTTAGE GARDEN DR,UNKNOWN,3583286079925913
BLANCHARD DR,County,9595729907753600
MAXIM LA,Municipality,1581959139782992
BULLS RUN PKWY,County,1988888081342765
DENLEY PL,County,5852208431236468
WHITEHAVEN RD,County,4278900602369510
ECCLESTON ST,County,5813215861583610
MONARCH VISTA DR,County,3753468094761618
DAWSON FARM RD,Other Public Roadway,1805385624756727
WEYMOUTH ST,County,473416369962430
ANTARES DR,County,4301600517398605
WOOD HILL RD,Municipality,3091963821563029
WATSON RD,County,3070173841681357
NORLEE DR,County,2288602503798922
NORTHWEST TERR,County,2777097475009278
JOSIAH HENSON PARKWAY,UNKNOWN,2260559405386581
PARKING LOT OF 1307 SEVEN LOCKS RD,UNKNOWN,2510624908784771
CHESTERWOOD DRIVE,UNKNOWN,4064101234468782
WOODGLEN DR,UNKNOWN,5458244948816236
HAWK RUN CT,County,6349568756783564
PINEY GLEN CT,County,2358338060042447
CAVENDISH DR,County,6046742209552458
GOLDSTONE CT,County,830583159903669
ARCHWOOD WAY,County,3459334545770377
SAYBROOKE VIEW DR,Municipality,7504943935626045
MILESTONE CENTER CT,County,8487886103279417
RAMP 6 FR MONTROSE RD TO MD 355 SB,Ramp,3722694157611656
DARNESTOWN RD,UNKNOWN,3433549780621970
ORIENTAL CT,County,9154940777710812
CHARLCOTE RD,County,4277345189545606
SPURRIER AVE,Municipality,3103263342903563
SCOTLAND DR,Other Public Roadway,5744816034955471
2014 BALTIMORE ROAD,UNKNOWN,8842716540905681
MOLASSES RUN DR,County,3793980903721385
FIFESHIRE DR,County,227422664895608
DALLAS AVE,County,426365410906650
GLEN AVE,County,1103988415433819
RAMP 5 FR IS 270 SB TO MD 927 EB,Ramp,3354574533280291
STARDUST LA,County,4415453944531320
VALLEY PARK DR,Other Public Roadway,9627305894953962
RAMP 6 FR CLARA BARTON PKWY TO IS 495 SB,Ramp,9381672191111193
MILFORD AVE,County,4143008507599080
SUMMER WALK DR,Municipality,636850244453443
GROVE RD,Municipality,2737517106902862
BEECHMONT LA,County,4762664509138735
TEMPLETON PL,Municipality,9089786956106821
LESLIE ST,County,2089975514753118
CHILTON DR,County,3138130343392448
CROSS ROAD,UNKNOWN,8123346647519877
CROSS RIDGE DRIVE,UNKNOWN,4221724750459724
RAMP 7 FR MD 117 WB TO RAMP 6 (TO IS270),Ramp,1513564691920453
TULIP HILL TERR,County,9862637922985057
CASTLELEIGH RD,County,4270106159204822
ST THERESA DR,County,9923570776141692
RIDGELINE DR,County,1154416636757338
MILESTONE DR,UNKNOWN,1477438916189739
RIVER RD SERV DR,County,4713151314785187
GERARD ST,Municipality,5129927027087361
NORA DR,County,6850823645802095
NIMITZ AVE,Municipality,4276324980051510
PENSHURST CT,County,877034166600074
ALBEMARLE ST,County,4664747124315617
DECLARATION LA,County,6028861659499366
BRAEBURN PKWY,County,6560992129630921
SIGSBEE RD,County,5427830465160641
TYGART LA,County,4980112193157309
QUEEN MARY DR,County,3893205125531154
PENNSYLVANIA AVE,County,6679982944230383
MADAWASKA RD,County,2808606891940617
RAMP 3 FR RIDGE RD EB TO IS 270 NB,Ramp,3382117010524330
PAUL DR,County,1355819171242135
AMITY CT,County,9658197496251920
KEYSTONE AVE,County,5118929860872895
KENNEBEC AVE,County,1218301098034574
POTOMAC OAKS DR,County,8774432266243366
11902 RUSTIC FARM COURT,UNKNOWN,5658448892755297
FENWAY RD,County,7526811955615857
CAPITAL BELTWAY,UNKNOWN,8119982450821717
GRAND CHAMPION DR,Other Public Roadway,7321251777434790
SMOKEY QUARTZ LA,County,3909145823557503
INGRAM LA,County,1527671740504664
ORCHARD DR,Municipality,3077901275494926
SUMMIT RIDGE TERR,County,7875119614401296
WINDING WAYE LA,County,1396919943806426
FINLEY ST,County,4938165941460289
THORNBUSH LA,County,611659032182553
CASPER ST,County,2280175784137992
KITCHEN HOUSE CT,Other Public Roadway,8799128018717676
RAMP 6 FR IS 370 EB TO RAMP 7 (TO IS270),Ramp,5055623474768201
PARTRIDGE DR,County,2288251636231155
ROANOKE AVE,Municipality,1770246793631408
SHEFFIELD MANOR DRIVE,UNKNOWN,4917446016586306
RAMP 7 FR FATHER HURLEY BLVD TO IS270 SB,Ramp,257622156261158
HUNTING QUARTER RD,County,1665157260246108
RILEYS LOCK RD,Other Public Roadway,3248044890946528
LOST KNIFE ROAD,UNKNOWN,1048549454560636
DORSEY MILL DR,County,9220461262012179
ERTTER DR,County,5226775583397205
BREGMAN RD,County,2130629405503019
ECKMOOR RD,Other Public Roadway,2924303376313313
MAIDEN LA,County,6551971655385452
BOWIE CT,Municipality,4615738158434670
CATHEDRAL WAY,County,1594389220808180
PINEY LODGE RD,County,5960285595436325
TULIP POPLAR TERR,County,403952400818052
FIELDSTONE CT,Other Public Roadway,2156108695904247
OAK KNOLL DR,Municipality,9641818020923914
RAMP 5 FR IS 270 SB TO SHADY GROVE RD,Ramp,2776446476659739
DAMSON DR,County,8809318192206139
NORBECK FARM DR,County,7857387399138295
SUMMIT RIDGE CT,County,1279443461373876
COLDSTREAM DR,County,1614351866853595
LITTLE QUARRY RD,Municipality,1042155936380787
OLDE WOODS WAY,County,4814017628170814
BIRCHTREE LA,County,9453466289054408
KORMAN CT,County,4647859679418668
HELSEL DR,County,4060579025951606
TURNBERRY DR,UNKNOWN,9430051138281058
CALYPSO PL,County,208316616584150
CALABAR DR,County,6053824272083855
WAGON WAY,County,626129190753940
CROWN PARK AVENUE,UNKNOWN,7140631744547772
LOCUST HILL RD,County,2578486749340696
POPLAR SPRING RD,UNKNOWN,6132000601671066
MYLOTT ST,County,2787305537005395
FLINTS GROVE LA,County,304876412945673
MACDOWELL ST,Municipality,3414025140811402
ROLLINS AVE,UNKNOWN,4020360514813974
RAVEN AVE,Municipality,3403913827037993
ASPEN ST,Municipality,8660556432939335
BRENT RD,County,197143614657094
ASTON MANOR CT,County,5006229892572650
SOUTH LEISUREWORLD BLVD,UNKNOWN,8658184238916451
STONEMASON DR,Municipality,911968530394234
MUDDY BRANCH RD,UNKNOWN,1066055440715694
WILLIAMSBURG DR,County,121259996727293
WHITETHORN CT,County,8931956356732998
BITTERROOT WAY,County,7231987715321644
SHEA LA,County,9588757221607533
LEMAR CT,County,5918554695431231
FAIROAK DR,County,6114163235440012
CIRCLE DR,County,5764139071733229
HARDING LA,County,3834800518552833
ASHMEADE RD,County,1176255509562391
BELVEDERE BLVD,County,150972097189973
355 N BOUND,UNKNOWN,4251115632430984
CORAL SEA AVE,Municipality,2334470693487669
WOODINGTON DR,County,6601347790990065
W PARKHILL DR,County,3859143582477317
AUGUSTA LA,County,9458290607074002
OREBAUGH AVE,County,1063596040506918
RAMP 2 FR BRIGGS CHANEY RD TO US 29 NB,Ramp,4161790933504043
CENTRAL PARK CIRCLE,UNKNOWN,5271475847313032
BRANTFORD AVE,County,3096855842945109
ED FINN RD,Other Public Roadway,255348841435079
THOREAU DR,County,6652025556866705
MEANDERWOOD DR,County,1306766350613454
TOPEKA ST,County,564744719793214
RIGGS RD,County,2947910991578975
FAIRWAY AVE,County,3152995056845250
BISHOPS CASTLE DR,County,5826720490130345
BELLE CREST LA,County,307143018903083
PRIMROSE VIEW CT,County,1052555217524394
PEPPERTREE LN,UNKNOWN,8701026883552875
CATALPA CT,County,5681966613749368
ETON RD,County,7329371969162081
RAMP 2 FR MD 109 WB TO IS 270 NB,Ramp,9331842203392809
BAYRIDGE TERR,Municipality,3003426512464297
OUTLET DRIVE,UNKNOWN,7125964022095554
MONTROSE RD,UNKNOWN,119307334235816
ORACLE PL,UNKNOWN,7374412249978059
ISLANDSIDE DR,County,6429590841450787
RAMP 1 FR MD 355 NB TO IS 270 WB,Ramp,3400897590002231
CLERMONT PL,Municipality,8196892679088475
TALL OAKS ROAD,UNKNOWN,6576747119131920
WHITESTONE RD,County,6992276333986991
MILES ST,County,7279496362804164
SLIGO CREEK PKWY,UNKNOWN,9716272868852606
MYRTLE AVE,Municipality,540710188673632
PLYMOUTH ST,County,6410933262132942
WESTBURY RD,County,240541823319474
WEEPING WILLOW COURT,UNKNOWN,5495448754538989
THORNLEY CT,County,1840109137257881
BUCKEYSTOWN PIKE,Maryland (State),7519936802677828
BREADY RD,County,2480502762726896
MCARTHUR DR,Municipality,6715149068502459
NORWAY DR,County,4689708973627187
LAIRD PL,County,5933432113364509
HALE PL,County,79012856021043
SUMMERSONG LA,UNKNOWN,182313576900084
BREWER HOUSE CIRCLE,UNKNOWN,1750937260200532
WESTVIEW DR,County,706281473895227
MALTA LA,County,8838087623776831
NATIA MANOR DR,County,4773930983922271
CEDAR CREEK LA,County,1221610603608297
TURNER LA,County,6120929434721460
FREDERICK ROAD,Maryland (State),6157439421514516
SCOTTISH AUTUMN LA,County,3066769472328519
CLARKSBURG ROAD,County,2316632201554197
LUVIE LA,Other Public Roadway,9777590348109501
ESTELLE RD,County,7660395696836141
SERVICE RD (EASTERN AVE),Municipality,5471910988712143
WEST AVE,Municipality,8891387473346532
FOREST BROOK RD,UNKNOWN,9008697169399249
WEATHERVANE PL,County,9508081541882309
THORNTONDALE CT,County,9720228155373658
WELLER ROAD,UNKNOWN,3287695093761530
STONE TRAIL DR,County,5390700804770806
KENTLANDS BLVD,UNKNOWN,9813332631511583
SATURN WAY,County,5427001969624671
STEVENAGE CIR,Municipality,9331882712557349
MCCAIN CT,County,9138655230930571
HECTIC HILL LA,Other Public Roadway,87297943226109
KENILWORTH AVE,Municipality,3671795488141066
HAYWORTH DRIVE,UNKNOWN,3617224884451181
WINTER LAUREL DR,County,2637767935955053
ILFORD RD,County,2850431940186461
MELROSE SQUARE WAY,County,5524785404467746
VISTA RIDGE RD,County,3895031677828741
COPPS HILL DR,County,8100454015816211
LINDLEY TERR,Municipality,8032418584531509
LAWRENCE DR,Municipality,3601167210134794
MATENY HILL RD,County,4104953893712218
JAYSTONE CT,County,7879983409253609
HATHERLEIGH DR,County,9496666612572922
BRIGHT SKY DR,UNKNOWN,9156829456486862
FALLS FARM DR,County,7064410265209769
DRAPER LA,Other Public Roadway,1100835390412476
BRUTON PARRISH WAY,UNKNOWN,9294734929657209
GREENROCK RD,County,1841021156998297
ASQUITH WAY,Other Public Roadway,8313666640626057
PLUM CREEK DR,County,5607212370988721
THISTLE DR,County,3217233832724996
ALLERTON LA,County,6179218937595837
OSWEGO AVE,Municipality,5412443152880081
MOORE RD,County,9750794330980855
RABBITT RD,Municipality,996396207226717
DOWNER DR,County,5718125315053422
SOUTHERN KNIGHT LA,Municipality,7725848471879263
IVAHAR ST,County,7485473405743621
1637 HICKORY KNOLL RD,UNKNOWN,7689569708270317
RAMP 4 FR US 29 NB TO BLACKBURN RD,Ramp,4292954727986369
BREEZEWOOD TERR,County,284811680252466
CHEYENNE RD,County,4664221606335474
EDGEBROOK RD,County,1111303532686507
REDGRAVE PL,County,6777471778850355
CLEMSON CT,Municipality,218355772458211
CHERRY LAUREL LA,County,8604627689467404
W GREENVALE PKWY,County,4181795577829056
CHESLEY KNOLL DR,County,9199661291682358
WALTER JOHNSON RD,County,688590118782577
MARSHALL AVE,Municipality,8954412836682983
TULIP POPLAR WAY,County,8161300022633622
STEPPING STONE LANE,UNKNOWN,823978187314864
MAPLE RIDGE RD,County,7465128996165729
CREEKVIEW DR,County,1370646214844730
NATIVE DANCER RD,County,6735899341831465
FAIRGROVE TERR,Municipality,7094083081163573
STALEY MANOR DR,UNKNOWN,6369645932692430
JOLIET ST,County,3405755876592729
WYMAN WAY,County,1791736331721900
SOWARD DR,County,2259349281398433
COACHMANS RD,County,4316668589543476
ENT TO SHOPPING CENTER,UNKNOWN,1424083089246248
SPRINGFIELD DR,County,2441822810523112
CROFTON HILL LA,Other Public Roadway,6715082217908692
COLESVILLE MANOR DR,County,4659090716024368
ROSELAND DR,County,80335254520451
AYLESBURY ST,County,887394883335976
I-495 E/B,UNKNOWN,4810939243705103
MCCENEY AVE,County,2638684089582245
SCOTTSBURY DR,County,1062360962667073
KINGTREE ST,County,8590966168657295
